idcobrarpagardoc,FECHA_FACTEX,FACT_EXPORT,idclieprov,CLIENTE_EXT,VARIEDAD,VARIEDAD2,PtoDestino,NRO_CONTENEDOR,CANTIDAD_KG,PP_FACTURA,sub_total,PRIMER_ADELANTO,SEGUNDO_ADELANTO,LIQUIDACION,PP_VENTA,PP_FOB,PP_CAMPO,PRI_ADEL,SEG_ADEL,LIQ_ADEL,PAIS,CONTINENTE,COSTO_FOB,EST_LIQ,COSTO_CAMPO,fecha,ADELANTO,NDEBITO,KG_LIQ,MONTO_LIQ,POR_L,div_cont,div_cont_liq
_6AZ157L3O55387,2022-04-06 19:13:38,INV-FE01-0000867,EXT00000062,GAIA LLC,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,TTNU-829076-9,22880.0,1.2,27456.0,13728.0,,16794.0,1.35,1.3340034965034,0.867517,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.0159965034965,SI,0.466486,2022-04-06 19:13:38,27456.0,3065.98864,22880.0,30522.0,TTNU-829076-9,1.0,1.0
_6AZ15M19R55387,2022-04-06 00:00:00,INV-FE01-0000869,EXT0000050 ,CLASSIC HARVEST LLC,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,TRIU-898290-4,22936.0,1.1,25229.6,15160.0,,11253.58,2.169351,1.151621032438,0.693799,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0177306417858,SI,0.457821,2022-04-06 00:00:00,25229.6,2561.538352,22936.0,26413.58,TRIU-898290-4,1.0,1.0
_6B7015JZ755387,2022-04-13 00:00:00,INV-FE01-0000880,EXP00000003,SEALD SWEET INTERNATIONAL,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,MNBU-353077-5,23040.0,1.1,25344.0,7200.0,,22723.47,1.981406,1.29876171875,0.836517,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.68264453125,SI,0.462243,2022-04-13 00:00:00,25344.0,4579.45344,23040.0,29923.47,MNBU-353077-5,1.0,1.0
_6BA0Z1GIP37112,2022-04-16 00:00:00,INV-FE01-0000882,EXT0000050 ,CLASSIC HARVEST LLC,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,HLBU-938136-6,23040.0,1.1,25344.0,14400.0,,14728.98,2.229153,1.2642786458333,0.795407,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.964875,NO,0.468871,2022-04-16 00:00:00,25344.0,3784.96512,0.0,0.0,0,1.0,0.0
_6BA0ZMWNL37112,2022-04-16 00:00:00,INV-FE01-0000884,EXP00000003,SEALD SWEET INTERNATIONAL,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,TLLU-117820-4,23040.0,1.1,25344.0,7200.0,,24598.83,2.144835,1.3801575520833,0.923577,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.7646779513888,SI,0.456579,2022-04-16 00:00:00,25344.0,6454.81728,23040.0,31798.83,TLLU-117820-4,1.0,1.0
_6BD186LS655387,2022-04-20 20:36:52,INV-FE01-0000890,EXP00000012,"ESU FARM, LLC",PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,HLBU-931886-7,22058.0,1.1,24263.8,12131.9,,12250.73,2.050412,1.1053871611206,0.622492,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9450253876144,NO,0.482895,2022-04-20 20:36:52,24263.8,786.125062,0.0,0.0,0,1.0,0.0
_6BH12XVGO37112,2022-04-23 00:00:00,INV-FE01-0000898,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,MSDU-902565-3,21918.0,1.1,24109.8,14400.0,,12625.54,2.341908,1.2229920613194,0.764391,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.1189164157313,SI,0.4586,2022-04-23 00:00:00,24109.8,2695.738656,21918.0,26805.54,MSDU-902565-3,1.0,1.0
_6BI1EDIJI55387,2022-04-25 00:00:00,INV-FE01-0000900,EXT0000050 ,CLASSIC HARVEST LLC,SATSUMA,SATSUMA OKITSU,MIAMI - USA,SEGU-988661-9,12264.0,1.1,13490.4,7840.0,,8444.58,2.400105,1.3272834363522,0.856912,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0707480068082,SI,0.47037,2022-04-25 00:00:00,13490.4,2787.398712,12264.0,16277.804063,SEGU-988661-9,0.549314700349,0.549314700349
_6BM01DVFB55387,2022-04-28 00:00:00,INV-FE01-0000908,EXP00000003,SEALD SWEET INTERNATIONAL,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,SEGU-938255-7,23040.0,1.1,25344.0,12960.0,,17885.84,2.087055,1.3387951388888,0.874559,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.7482599826388,NO,0.464236,2022-04-28 00:00:00,25344.0,5541.62688,0.0,0.0,0,1.0,0.0
_6BM02CJZ055387,2022-04-29 00:00:00,INV-FE01-0000911,EXP00000003,SEALD SWEET INTERNATIONAL,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,BMOU-931081-6,23040.0,1.1,25344.0,12960.0,,18924.5,2.132135,1.3838758680555,0.918467,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.7482599826388,NO,0.465407,2022-04-29 00:00:00,25344.0,6540.48,0.0,0.0,0,1.0,0.0
_6BM02I58V55387,2022-04-29 00:00:00,INV-FE01-0000912,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,CXRU-143802-3,23040.0,1.1,25344.0,14400.0,,12848.2,2.031733,1.1826475694444,0.727803,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.8490863715277,SI,0.454843,2022-04-29 00:00:00,25344.0,1904.18688,23040.0,27248.2,CXRU-143802-3,1.0,1.0
_6BR0U7B3455387,2022-05-03 14:05:29,INV-FE01-0000920,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,SUDU-821505-1,23040.0,1.1,25344.0,14400.0,,12371.4,2.130071,1.161953125,0.683424,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9681184895833,SI,0.478528,2022-05-03 14:05:29,25344.0,1427.39712,23040.0,26771.4,SUDU-821505-1,1.0,1.0
_6BT14I9XC55387,2022-05-04 18:53:57,INV-FE01-0000927,EXP00000003,SEALD SWEET INTERNATIONAL,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,SEGU-942992-6,23040.0,1.1,25344.0,12960.0,,18527.16,2.123189,1.3666302083333,0.886604,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.7565590277777,SI,0.480026,2022-05-04 18:53:57,25344.0,6143.1552,23040.0,31487.16,SEGU-942992-6,1.0,1.0
_6BU16T1LQ55387,2022-05-06 19:58:19,INV-FE01-0000937,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,CXRU-120590-5,23040.0,1.1,25344.0,14400.0,,11721.15,2.17128,1.13373046875,0.668678,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0375499131944,SI,0.465052,2022-05-06 19:58:19,25344.0,777.1392,23040.0,26121.15,CXRU-120590-5,1.0,1.0
_6BW182WZA55387,2022-05-07 20:33:59,INV-FE01-0000941,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,SEGU-935427-8,16128.0,1.1,17740.8,10080.0,,7580.76,1.8125,1.0246423611111,0.55347,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.7128576388888,SI,0.471171,2022-05-07 20:33:59,16525.426176,0.0,16128.0,16525.432,SEGU-935427-8,0.7,0.7
_6BZ0V3VEN55387,2022-05-10 14:30:48,INV-FE01-0000948,EXT00000062,GAIA LLC,PRIMOSOLE,PRIMOSOLE,PORT HUENEME,MNBU-310249-0,16604.0,1.32715,22036.0,11868.73,,9076.76,1.35,1.271235975389,0.78897,SI,NO,SI,USA,,0.0165580890336,SI,0.482265,2022-05-10 14:30:48,21510.681248,793.42214,16604.0,21107.602135,MNBU-310249-0,0.75117625769,0.75117625769
_6BZ0V3VEN55387,2022-05-10 14:30:48,INV-FE01-0000948,EXT00000062,GAIA LLC,SATSUMA,SATSUMA OWARI,PORT HUENEME,MNBU-310249-0,4400.0,1.2,5280.0,3317.82,,2405.31,1.1,1.271235975389,0.78897,SI,NO,SI,USA,,0.0165580890336,SI,0.482265,2022-05-10 14:30:48,5700.2528,210.254,4400.0,5593.438291,MNBU-310249-0,0.199058993847,0.199058993847
_6BZ12H72C55387,2022-05-11 17:57:07,INV-FE01-0000952,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,SATSUMA,SATSUMA OWARI,PHILADELPHIA - USA,BMOU-985022-3,10368.0,1.1,11404.8,6480.0,,2052.16,2.006703,1.0867838541666,0.606757,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9199175347222,SI,0.480026,2022-05-11 17:57:07,11267.766144,0.0,10368.0,11267.775,BMOU-985022-3,0.45,0.45
_6BZ139PGP55387,2022-05-12 18:19:18,INV-FE01-0000953,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,MNBU-917525-6,23040.0,1.1,25344.0,14400.0,,17266.55,2.303111,1.3744162326388,0.909125,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9286957465277,SI,0.46529,2022-05-12 18:19:18,25344.0,6322.54464,23040.0,31666.55,MNBU-917525-6,1.0,1.0
_6C802O9J255387,2022-05-19 01:14:51,INV-FE01-0000971,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,SATSUMA,SATSUMA OWARI,PHILADELPHIA - USA,SEGU-942931-4,14976.0,1.1,16473.6,9360.0,,4114.75,1.59375,0.9601011284722,0.485086,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.7797426215277,SI,0.475014,2022-05-19 01:14:51,13098.923136,1279.54944,14976.0,14378.4745,SEGU-942931-4,0.65,0.65
_6C90RMGVL37112,2022-05-20 00:00:00,INV-FE01-0000974,EXT00000047,"COMPAÑIA AGUACATERA DEL SUR, S.L.",HASS,HASS,ALGECIRAS - ESPAÑA,MMAU-117012-0,21264.0,1.5,31896.0,,,,1.052907,0.3031000752445,-0.012555,NO,NO,NO,ESPAÑA,EUROPA,0.7498076561324,SI,0.315656,2022-05-20 00:00:00,31896.0,0.0,21264.0,6445.12,MMAU-117012-0,1.0,1.0
_6C91AY08Z55387,2022-05-21 21:54:09,INV-FE01-0000977,EXP00000013,TOM LANGE CO INT' L DBA SEVEN SEAS,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,SZLU-500096-3,23040.0,1.1,25344.0,14400.0,,14424.01,2.213665,1.2510421006944,0.785121,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.9626232638888,SI,0.46592,2022-05-21 21:54:09,25344.0,3480.00768,23040.0,28824.01,SZLU-500096-3,1.0,1.0
_6CM15YLT555387,2022-06-04 19:34:39,INV-FE01-0000997,EXT00000062,GAIA LLC,PRIMOSOLE,PRIMOSOLE,PHILADELPHIA - USA,SZLU-917028-0,18572.0,1.4,26000.8,12880.0,,12192.2,1.35,1.3184823340471,0.851051,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.0163276231263,SI,0.46743,2022-06-04 19:34:39,24486.847704,0.0,18572.0,24486.853907,SZLU-917028-0,0.828515346181,0.828515346181
_6CM15YLT555387,2022-06-04 19:34:39,INV-FE01-0000997,EXT00000062,GAIA LLC,SATSUMA,SATSUMA OWARI,PHILADELPHIA - USA,SZLU-917028-0,1362.0,1.2,1634.4,945.0,,187.2,1.1,1.3184823340471,0.851051,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.0163276231263,SI,0.46743,2022-06-04 19:34:39,1795.772484,0.0,1362.0,1795.772938,SZLU-917028-0,0.060760171306,0.060760171306
_6CY15AFEK37112,2022-06-14 00:00:00,INV-FE01-0001007,EXP00000012,"ESU FARM, LLC",ALKANTARA,ALKANTARA,PHILADELPHIA - USA,TEMU-908127-2,5210.0,1.1,5731.0,2865.5,,3551.61,2.517316,1.2316880799428,0.758904,SI,NO,SI,EEUU,AMERICA DEL NORTE,1.0138954318344,SI,0.472783,2022-06-14 00:00:00,5731.0,1659.80701,5210.0,6417.094896,TEMU-908127-2,0.232423269093,0.232423269093
_6DK04DMC855387,2022-07-08 00:00:00,INV-FE01-0001017,EXP00000003,SEALD SWEET INTERNATIONAL,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,HLBU-953960-0,13824.0,1.1,15206.4,6912.0,,8131.27,1.884166,1.08819921875,0.641725,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.79081640625,SI,0.446473,2022-07-08 00:00:00,15206.4,0.0,13824.0,15043.266,HLBU-953960-0,0.6,0.6
_6DY1EM3S655387,2022-07-21 00:00:00,INV-FE01-0001027,EXP00000003,SEALD SWEET INTERNATIONAL,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-343662-4,13824.0,1.1,15206.4,3456.0,,12364.22,1.84449,1.14440234375,0.707476,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.7000881076388,SI,0.436925,2022-07-21 00:00:00,15206.4,0.0,13824.0,15820.218,MNBU-343662-4,0.6,0.6
_6E31263C455387,2022-07-27 00:00:00,INV-FE01-0001032,EXP00000012,"ESU FARM, LLC",TANGO,TANGO,PHILADELPHIA - USA,MNBU-021101-2,6600.0,1.1,7260.0,3630.0,,1722.7,1.6438,0.8110149495677,0.362323,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.8327845821325,SI,0.448691,2022-07-27 00:00:00,5352.6924,0.0,6600.0,5352.698667,MNBU-021101-2,0.297190201729,0.297190201729
_6E31263C455387,2022-07-27 00:00:00,INV-FE01-0001032,EXP00000012,"ESU FARM, LLC",W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-021101-2,15608.0,1.1,17168.8,8584.4,,4073.92,1.643799,0.8110149495677,0.362323,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.8327845821325,SI,0.448691,2022-07-27 00:00:00,12658.306512,0.0,15608.0,12658.321332,MNBU-021101-2,0.70280979827,0.70280979827
_6E313T9B355387,2022-07-27 18:34:30,INV-FE01-0001033,EXP00000003,SEALD SWEET INTERNATIONAL,TANGO,TANGO,PHILADELPHIA - USA,MNBU-433847-4,6912.0,1.1,7603.2,1728.0,,6340.19,1.856449,1.1672734375,0.727982,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.6891736111111,SI,0.43929,2022-07-27 18:34:30,7603.2,0.0,6912.0,8068.194,MNBU-433847-4,0.3,0.3
_6EJ1E1Q4V55387,2022-08-11 00:00:00,INV-FE01-0001040,EXP00000003,SEALD SWEET INTERNATIONAL,TANGO,TANGO,PHILADELPHIA - USA,SUDU-626343-0,11364.0,1.1,12500.4,3336.0,,7194.27,1.459894,0.9340104074792,0.486086,SI,NO,SI,EEUU,AMERICA DEL NORTE,0.6521225083789,SI,0.447924,2022-08-11 00:00:00,10614.08964,0.0,11364.0,10614.09427,SUDU-626343-0,0.501146586699,0.501146586699
_6EM19L1I755387,2022-08-15 00:00:00,INV-FE01-0001042,EXP00000003,SEALD SWEET INTERNATIONAL,TANGO,TANGO,PHILADELPHIA - USA,MEDU-963512-9,9216.0,1.1,10137.6,4608.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-08-15 00:00:00,4608.0,0.0,0.0,0.0,0,0.4,0.0
_6EV19KUV855387,2022-08-22 21:15:56,INV-FE01-0001046,EXP00000003,SEALD SWEET INTERNATIONAL,TANGO,TANGO,PHILADELPHIA - USA,MEDU-962593-8,5604.0,1.1,6164.4,1896.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-08-22 21:15:56,1562.989224,0.0,0.0,0.0,0,0.245444989488,0.0
_6EW1185MG37112,2022-08-24 00:00:00,INV-FE01-0001049,EXP00000025,WONDERFUL CITRUS PACKING  LLC,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-042998-2,6912.0,1.1,7603.2,3456.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-08-24 00:00:00,3456.0,0.0,0.0,0.0,0,0.3,0.0
_6EZ009OX355387,2022-08-27 00:00:00,INV-FE01-0001052,EXP00000003,SEALD SWEET INTERNATIONAL,TANGO,TANGO,PHILADELPHIA - USA,MEDU-968318-0,12412.0,1.1,13653.2,3928.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-08-27 00:00:00,3643.641896,0.0,0.0,0.0,0,0.546110524463,0.0
_6FD0QSH1O37112,2022-09-09 12:29:58,INV-FE01-0001054,EXP00000003,SEALD SWEET INTERNATIONAL,W. MURCOTT,W. MURCOTT,PHILADELPHIA - USA,MNBU-053433-4,12464.0,1.1,13710.4,3776.0,,,,,,SI,NO,NO,EEUU,AMERICA DEL NORTE,,NO,,2022-09-09 12:29:58,3750.841376,0.0,0.0,0.0,0,0.54965602399,0.0
