DIM CALIBRE.CALIBRE,DIM CAMPANIA.CAMPANIA,DIM CLIENTE.CLIENTE,DIM CONSIGNATARIO.CONSIGNATARIO,DIM CONTENEDOR.CONTENEDOR,DIM ETIQUETA.ETIQUETA,DIM FECHA ARRIBO.FECHA,DIM FECHA CARGA.FECHA,DIM FECHA LLEGADA DESTINO.FECHA,DIM FECHA PARTIDA.FECHA,DIM MARCA.MARCA,DIM MONEDA ORIGEN.MONEDA ORIGEN,DIM NAVIERA.NAVIERA,DIM NROPACKINGLIST.NROPACKINGLIST,DIM OBSERVACIONES.OBSERVACIONES,DIM PAIS.PAIS,DIM PUERTO DESTINO.PUERTO DESTINO,DIM SEMANA CARGA.SEMANA CARGA,DIM SEMANA VENTA.SEMANA VENTA,DIM VARIEDAD.VARIEDAD,CANTIDAD,DIAS ATRASO,FOT RBT,LIQUIDACION,PESO,PRECIO FOB,PRECIO VENTA,Recuento FACT COMERCIAL,TIEMPO TRANSITO ESTIMADO,TIEMPO TRANSITO REAL,DIAS ATRASO CALCULADO,FLAG A TIEMPO,DIM ENVASE.ENVASE,PESO UN,FOT 8.2 CALIBRE
200,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-277,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,17.253,22.993,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
200,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-391,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,16.498,23.072,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
200,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-467,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,17.477,24.28,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
202,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,FEX FE01-0000205,N/D,N/D,CHINA,0,29,RED GLOBE,114,0,0,0,934.8,16.992,24.128,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
202,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_438,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,16.382,23.704,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
202,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_528,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,14.559,20.71,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
202,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_547,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,16.319,23.133,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
202,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_556,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,14.541,22.157,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
202,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-234,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,18.021,24.403,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
202,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-316,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,16.999,22.956,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG - 328,N/D,N/D,CHINA,0,29,RED GLOBE,114,0,0,0,934.8,20.958,28.125,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG - 334,N/D,N/D,CHINA,0,29,RED GLOBE,114,0,0,0,934.8,19.939,26.563,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG - 429,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,15.199,20.753,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_463,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,12.93,17.778,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_473,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,17.96,24.017,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_482,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,16.455,22.208,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_496,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,12.516,17.751,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_540,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,9.994,14.815,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_546,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,10.129,15.061,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_548,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,9.558,15.063,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_555,N/D,N/D,CHINA,0,22,RED GLOBE,114,0,0,0,934.8,11.377,18.323,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-284,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,13.308,18.38,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-285,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,15.85,21.823,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-340,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,13.516,18.564,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-406,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,15.805,21.46,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-467,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,16.567,23.015,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300*,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,FEX FE01-0000220,N/D,N/D,CHINA,0,29,RED GLOBE,114,0,0,0,934.8,21.035,28.023,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300*,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,FEX FE01-0000225,N/D,N/D,CHINA,0,29,RED GLOBE,114,0,0,0,934.8,18.996,26.563,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300*,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,FEX FE01-0000227,N/D,N/D,CHINA,0,29,RED GLOBE,114,0,0,0,934.8,22.079,29.688,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300*,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,FEX FE01-0000231,N/D,N/D,CHINA,0,29,RED GLOBE,114,0,0,0,934.8,21.364,28.789,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
300*,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG - 334,N/D,N/D,CHINA,0,29,RED GLOBE,114,0,0,0,934.8,19.939,26.563,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG - 431,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,18.645,25.786,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG - 441,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,17.414,23.671,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_470,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,18.689,24.983,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_472,N/D,N/D,CHINA,0,22,RED GLOBE,114,0,0,0,934.8,19.853,26.596,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_478,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,19.961,26.59,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_480,N/D,N/D,CHINA,0,22,RED GLOBE,114,0,0,0,934.8,18.501,25.125,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_486,N/D,N/D,CHINA,0,22,RED GLOBE,114,0,0,0,934.8,18.924,25.742,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_500,N/D,N/D,CHINA,0,22,RED GLOBE,114,0,0,0,934.8,16.189,22.091,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_506,N/D,N/D,CHINA,0,22,RED GLOBE,114,0,0,0,934.8,17.567,23.931,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_514,N/D,N/D,CHINA,0,22,RED GLOBE,114,0,0,0,934.8,17.641,23.695,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_515,N/D,N/D,CHINA,0,22,RED GLOBE,114,0,0,0,934.8,17.662,23.862,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_519,N/D,N/D,CHINA,0,22,RED GLOBE,114,0,0,0,934.8,17.431,23.733,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_523,N/D,N/D,CHINA,0,22,RED GLOBE,114,0,0,0,934.8,17.557,23.711,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_524,N/D,N/D,CHINA,0,22,RED GLOBE,114,0,0,0,934.8,17.845,24.498,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_526,N/D,N/D,CHINA,0,22,RED GLOBE,114,0,0,0,934.8,17.483,23.701,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_528,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,13.519,19.231,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_534,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,14.664,19.993,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_536,N/D,N/D,CHINA,0,22,RED GLOBE,114,0,0,0,934.8,18.26,24.644,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_556,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,15.16,23.099,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-157,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,19.877,26.621,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-158,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,20.813,27.706,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-159,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,23.686,30.941,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-161,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,23.676,30.826,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-164,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,23.293,31.16,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-263,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,17.752,24.394,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-268,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,19.071,25.854,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-283,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,17.52,23.679,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-285,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,15.528,21.379,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-295,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,17.571,23.727,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-316,N/D,N/D,CHINA,0,20,RED GLOBE,114,0,0,0,934.8,16.999,22.956,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-335,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,17.286,23.998,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-336,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,17.041,23.103,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-341,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,18.244,24.84,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-342,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,18.594,25.164,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-343,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,18.417,25.138,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-344,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,17.482,23.681,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-346,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,18.624,25.158,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-347,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,18.708,25.14,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-388,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,18.078,24.445,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-399,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,18.652,25.952,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-400,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,19.38,26.714,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
302,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-401,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,18.353,25.274,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
309,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG_516,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,11.727,17.239,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
309,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-328,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,12.885,17.842,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
309,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-408,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,12.554,17.627,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
309,N/D,"RIVERKING INTERNATIONAL CO., LTD",N/D,N/D,N/D,1/01/1900,1/01/1900,1/01/1900,1/01/1900,N/D,DOLARES AMERICANOS,N/D,RG-489,N/D,N/D,CHINA,0,21,RED GLOBE,114,0,0,0,934.8,13.611,19.351,1,0,0,0,A TIEMPO,MAD.8.2/114,8.2,114
