item,id,idclieprov,razon_social,iddocumento,documento,fecha,vencimiento,vencimiento_aux,diasemana,semana,glosa,idmoneda,tipo_moneda,semana_anterior,importemof,importemex,idestado,SemanaTexto,Año,NombreMes,SemanaColumna,DocumentoFila,moneda,importe_origen
2420,_62Z0MJRF88404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002038,21/06/2021 00:00,21/07/2021 00:00,21/07/2021 00:00,6,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,14350.62,3642.29,PE,29,2021,Julio,Sem 29,OSR 0001-0002038  F.Emision(21/06/2021) & F.Venc.(21/07/2021),US$,
2422,_62Z0MMV4H8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002040,21/06/2021 00:00,21/07/2021 00:00,21/07/2021 00:00,6,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,13433.86,3409.61,PE,29,2021,Julio,Sem 29,OSR 0001-0002040  F.Emision(21/06/2021) & F.Venc.(21/07/2021),US$,
2424,_62Z0MP7V28404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002042,21/06/2021 00:00,21/07/2021 00:00,21/07/2021 00:00,6,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,14350.62,3642.29,PE,29,2021,Julio,Sem 29,OSR 0001-0002042  F.Emision(21/06/2021) & F.Venc.(21/07/2021),US$,
2426,_62Z0MS2HV8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002044,21/06/2021 00:00,21/07/2021 00:00,21/07/2021 00:00,6,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,16281.85,4132.45,PE,29,2021,Julio,Sem 29,OSR 0001-0002044  F.Emision(21/06/2021) & F.Venc.(21/07/2021),US$,
2428,_62Z0N00IZ8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002046,22/06/2021 00:00,22/07/2021 00:00,22/07/2021 00:00,7,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,13519.1,3409.61,PE,29,2021,Julio,Sem 29,OSR 0001-0002046  F.Emision(22/06/2021) & F.Venc.(22/07/2021),US$,
2430,_62Z0N2LZ28404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002048,22/06/2021 00:00,22/07/2021 00:00,22/07/2021 00:00,7,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,16385.16,4132.45,PE,29,2021,Julio,Sem 29,OSR 0001-0002048  F.Emision(22/06/2021) & F.Venc.(22/07/2021),US$,
2432,_62Z0N50FE8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002050,22/06/2021 00:00,22/07/2021 00:00,22/07/2021 00:00,7,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,16385.16,4132.45,PE,29,2021,Julio,Sem 29,OSR 0001-0002050  F.Emision(22/06/2021) & F.Venc.(22/07/2021),US$,
2434,_62Z0L9LYE8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002021,21/06/2021 00:00,21/07/2021 00:00,21/07/2021 00:00,6,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,13433.86,3409.61,PE,29,2021,Julio,Sem 29,OSR 0001-0002021  F.Emision(21/06/2021) & F.Venc.(21/07/2021),US$,
2436,_62Z0LCEV08404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002023,21/06/2021 00:00,21/07/2021 00:00,21/07/2021 00:00,6,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,13433.86,3409.61,PE,29,2021,Julio,Sem 29,OSR 0001-0002023  F.Emision(21/06/2021) & F.Venc.(21/07/2021),US$,
2438,_62Z0LEUIC8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002025,21/06/2021 00:00,21/07/2021 00:00,21/07/2021 00:00,6,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,13433.86,3409.61,PE,29,2021,Julio,Sem 29,OSR 0001-0002025  F.Emision(21/06/2021) & F.Venc.(21/07/2021),US$,
2440,_62Z0LH60B8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002027,21/06/2021 00:00,21/07/2021 00:00,21/07/2021 00:00,6,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,13433.86,3409.61,PE,29,2021,Julio,Sem 29,OSR 0001-0002027  F.Emision(21/06/2021) & F.Venc.(21/07/2021),US$,
2442,_62Z0LLJ2X8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002029,21/06/2021 00:00,21/07/2021 00:00,21/07/2021 00:00,6,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,13433.86,3409.61,PE,29,2021,Julio,Sem 29,OSR 0001-0002029  F.Emision(21/06/2021) & F.Venc.(21/07/2021),US$,
2444,_62Z0LO4NA8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002031,21/06/2021 00:00,21/07/2021 00:00,21/07/2021 00:00,6,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,15655.24,3973.41,PE,29,2021,Julio,Sem 29,OSR 0001-0002031  F.Emision(21/06/2021) & F.Venc.(21/07/2021),US$,
2446,_62Y0VC4308404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001998,20/06/2021 00:00,20/07/2021 00:00,20/07/2021 00:00,5,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,15206.59,3859.54,PE,29,2021,Julio,Sem 29,OSR 0001-0001998  F.Emision(20/06/2021) & F.Venc.(20/07/2021),US$,
2448,_62Y0VGAMS8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002000,20/06/2021 14:40,20/07/2021 14:40,20/07/2021 14:40,5,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,15206.59,3859.54,PE,29,2021,Julio,Sem 29,OSR 0001-0002000  F.Emision(20/06/2021) & F.Venc.(20/07/2021 14:40:28),US$,
2461,_62Z0N7R058404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002052,25/06/2021 10:49,25/07/2021 10:49,25/07/2021 10:49,3,30,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,15106.86,3788.08,PE,30,2021,Julio,Sem 30,OSR 0001-0002052  F.Emision(25/06/2021) & F.Venc.(25/07/2021 10:49:52),US$,
2462,_6320NJ0F08404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002107,23/06/2021 00:00,23/07/2021 00:00,23/07/2021 00:00,1,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,1,16993.88,4275.19,PE,29,2021,Julio,Sem 29,OSR 0001-0002107  F.Emision(23/06/2021) & F.Venc.(23/07/2021),US$,
2464,_6320NLYNV8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0002109,23/06/2021 00:00,23/07/2021 00:00,23/07/2021 00:00,1,29,SERVICIO DE PRODUCCION POR ENCARGO,02,E,1,16993.88,4275.19,PE,29,2021,Julio,Sem 29,OSR 0001-0002109  F.Emision(23/06/2021) & F.Venc.(23/07/2021),US$,
2563,_62V0LMVED8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001935,14/06/2021 00:00,29/07/2021 00:00,29/07/2021 00:00,7,30,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,15512.19,3973.41,PE,30,2021,Julio,Sem 30,OSR 0001-0001935  F.Emision(14/06/2021) & F.Venc.(29/07/2021),US$,
1919,_62E0KZ3QY8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001564,1/06/2021 00:00,1/07/2021 00:00,1/07/2021 00:00,7,26,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,12257.12,3202.8,AP,26,2021,Julio,Sem 26,OSR 0001-0001564  F.Emision(01/06/2021) & F.Venc.(01/07/2021),US$,
1920,_62E0L0HKU8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001565,1/06/2021 00:00,1/07/2021 00:00,1/07/2021 00:00,7,26,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,12112.46,3165,AP,26,2021,Julio,Sem 26,OSR 0001-0001565  F.Emision(01/06/2021) & F.Venc.(01/07/2021),US$,
1921,_62E0L1ZRL8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001566,1/06/2021 00:00,1/07/2021 00:00,1/07/2021 00:00,7,26,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,12112.61,3165.04,AP,26,2021,Julio,Sem 26,OSR 0001-0001566  F.Emision(01/06/2021) & F.Venc.(01/07/2021),US$,
2025,_62O0O61BX8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001779,6/06/2021 00:00,6/07/2021 00:00,6/07/2021 00:00,5,27,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,13174.49,3442.51,AP,27,2021,Julio,Sem 27,OSR 0001-0001779  F.Emision(06/06/2021) & F.Venc.(06/07/2021),US$,
2027,_62O0UU8RT8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001781,7/06/2021 00:00,7/07/2021 00:00,7/07/2021 00:00,6,27,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,16361.15,4275.19,PE,27,2021,Julio,Sem 27,OSR 0001-0001781  F.Emision(07/06/2021) & F.Venc.(07/07/2021),US$,
2089,_62I0MFSJ78404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001660,3/06/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,27,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,16510.78,4275.19,AP,27,2021,Julio,Sem 27,OSR 0001-0001660  F.Emision(03/06/2021) & F.Venc.(03/07/2021),US$,
2091,_62I0MITUG8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001662,3/06/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,27,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,12070.6,3125.48,AP,27,2021,Julio,Sem 27,OSR 0001-0001662  F.Emision(03/06/2021) & F.Venc.(03/07/2021),US$,
2093,_62I0X3M878404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001678,5/06/2021 00:00,5/07/2021 00:00,5/07/2021 00:00,4,27,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,15206.24,3973.41,AP,27,2021,Julio,Sem 27,OSR 0001-0001678  F.Emision(05/06/2021) & F.Venc.(05/07/2021),US$,
2095,_62I0XAMZJ8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001680,5/06/2021 00:00,5/07/2021 00:00,5/07/2021 00:00,4,27,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,16361.15,4275.19,AP,27,2021,Julio,Sem 27,OSR 0001-0001680  F.Emision(05/06/2021) & F.Venc.(05/07/2021),US$,
2097,_62I0MN5GN8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001664,3/06/2021 00:00,3/07/2021 00:00,3/07/2021 00:00,2,27,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,16510.78,4275.19,AP,27,2021,Julio,Sem 27,OSR 0001-0001664  F.Emision(03/06/2021) & F.Venc.(03/07/2021),US$,
2099,_62I0OOVJB8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001666,4/06/2021 00:00,4/07/2021 00:00,4/07/2021 00:00,3,27,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,705.27,182.95,PE,27,2021,Julio,Sem 27,OSR 0001-0001666  F.Emision(04/06/2021) & F.Venc.(04/07/2021),US$,
2101,_62I0OSN5E8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001668,4/06/2021 00:00,4/07/2021 00:00,4/07/2021 00:00,3,27,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,12201.23,3165.04,AP,27,2021,Julio,Sem 27,OSR 0001-0001668  F.Emision(04/06/2021) & F.Venc.(04/07/2021),US$,
2104,_62I0OX5KT8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001671,4/06/2021 00:00,4/07/2021 00:00,4/07/2021 00:00,3,27,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,12048.73,3125.48,AP,27,2021,Julio,Sem 27,OSR 0001-0001671  F.Emision(04/06/2021) & F.Venc.(04/07/2021),US$,
2106,_62I0P183H8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001673,4/06/2021 00:00,4/07/2021 00:00,4/07/2021 00:00,3,27,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,12201.23,3165.04,AP,27,2021,Julio,Sem 27,OSR 0001-0001673  F.Emision(04/06/2021) & F.Venc.(04/07/2021),US$,
2116,_62J0MN9O38404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001686,6/06/2021 00:00,6/07/2021 00:00,6/07/2021 00:00,5,27,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,15206.24,3973.41,AP,27,2021,Julio,Sem 27,OSR 0001-0001686  F.Emision(06/06/2021) & F.Venc.(06/07/2021),US$,
2120,_62J0MS8IK8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001690,6/06/2021 00:00,6/07/2021 00:00,6/07/2021 00:00,5,27,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,13048.58,3409.61,AP,27,2021,Julio,Sem 27,OSR 0001-0001690  F.Emision(06/06/2021) & F.Venc.(06/07/2021),US$,
2122,_62J0MZ2LR8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001692,6/06/2021 00:00,6/07/2021 00:00,6/07/2021 00:00,5,27,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,9488.97,2479.48,PE,27,2021,Julio,Sem 27,OSR 0001-0001692  F.Emision(06/06/2021) & F.Venc.(06/07/2021),US$,
2254,_62P0QQ3ZL8404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001824,10/06/2021 00:00,10/07/2021 00:00,10/07/2021 00:00,2,28,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,15260.27,3918.92,PE,28,2021,Julio,Sem 28,OSR 0001-0001824  F.Emision(10/06/2021) & F.Venc.(10/07/2021),US$,
2256,_62Q0LN2H08404,20410065364,CORPORACION FRUTICOLA DE CHINCHA S.A.C,OSR,OSR 0001-0001831,12/06/2021 00:00,12/07/2021 00:00,12/07/2021 00:00,4,28,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,12356.32,3165.04,PE,28,2021,Julio,Sem 28,OSR 0001-0001831  F.Emision(12/06/2021) & F.Venc.(12/07/2021),US$,
82,_5ZO0LU71T8404,20411808972,AGRICOLA PAMPA BAJA S.A.C.,OSR,OSR 0001-0000200,12/02/2021 00:00,12/02/2021 00:00,12/02/2021 00:00,1,6,PLU 3127 GRANADA CON EL CÓDIGO DE BARRAS,02,E,1,27909.45,7667.43,PE,6,2021,Febrero,Sem 6,OSR 0001-0000200  F.Emision(12/02/2021) & F.Venc.(12/02/2021),US$,
264,_61Q0PU5TY8404,20104420282,AGROINDUSTRIAS AIB S.A,OSR,OSR 0001-0001204,6/03/2021 00:00,13/03/2021 00:00,13/03/2021 00:00,2,11,SERVICIO DE PRODUCCIÓN POR ENCARGO,02,E,0,14776.32,4001.17,PE,11,2021,Marzo,Sem 11,OSR 0001-0001204  F.Emision(06/03/2021) & F.Venc.(13/03/2021),US$,
321,_6060IVJ9D8404,20297939131,COMPLEJO AGROINDUSTRIAL BETA S.A.,OSR,OSR 0001-0000401,13/03/2021 00:00,23/03/2021 00:00,23/03/2021 00:00,5,12,SERV. ETIQUETADO DE PLU,02,E,0,86.73,23.41,PE,12,2021,Marzo,Sem 12,OSR 0001-0000401  F.Emision(13/03/2021) & F.Venc.(23/03/2021),US$,
1241,_61S0KUBME623,20512225986,AGQ PERU S.A.C.,OSR,OSR 0001-0001258,13/05/2021 09:43,28/05/2021 09:43,28/05/2021 09:43,1,21,MRL PARA CAMPAÑA MANDARINA - 2021,02,E,1,11999.72,3221.4,PE,21,2021,Mayo,Sem 21,OSR 0001-0001258  F.Emision(13/05/2021) & F.Venc.(28/05/2021 9:43:27),US$,
1400,_62Y0YZXI78404,10167433346,MEOÑO SUYON JOSE NELSON,OSR,OSR 0001-0002007,11/05/2021 00:00,10/06/2021 00:00,10/06/2021 00:00,7,23,TRANSPORTE JABAS VACIAS,01,N,0,165.2,43.75,PE,23,2021,Junio,Sem 23,OSR 0001-0002007  F.Emision(11/05/2021) & F.Venc.(10/06/2021),S/,
1429,_61T12M0YW8404,10167433346,MEOÑO SUYON JOSE NELSON,OSR,OSR 0001-0001292,6/05/2021 00:00,5/06/2021 00:00,5/06/2021 00:00,2,23,TRANSPORTE PALTA HASS,01,N,0,2360,616.35,PE,23,2021,Junio,Sem 23,OSR 0001-0001292  F.Emision(06/05/2021) & F.Venc.(05/06/2021),S/,
1585,_62V0MZM4C8404,20297939131,COMPLEJO AGROINDUSTRIAL BETA S.A.,OSR,OSR 0001-0001949,14/06/2021 00:00,24/06/2021 00:00,24/06/2021 00:00,7,25,SERVICIO PROCESO POR ENCARGO,02,E,0,12393.37,3174.53,PE,25,2021,Junio,Sem 25,OSR 0001-0001949  F.Emision(14/06/2021) & F.Venc.(24/06/2021),US$,
1586,_62V0N11V78404,20297939131,COMPLEJO AGROINDUSTRIAL BETA S.A.,OSR,OSR 0001-0001950,14/06/2021 00:00,24/06/2021 00:00,24/06/2021 00:00,7,25,SERVICIO PROCESO POR ENCARGO,02,E,0,11973.8,3067.06,PE,25,2021,Junio,Sem 25,OSR 0001-0001950  F.Emision(14/06/2021) & F.Venc.(24/06/2021),US$,
1587,_62V0N2M2Y8404,20297939131,COMPLEJO AGROINDUSTRIAL BETA S.A.,OSR,OSR 0001-0001951,14/06/2021 00:00,24/06/2021 00:00,24/06/2021 00:00,7,25,MATERIALES DE EMBALAJES GRANADA,02,E,0,1982.92,507.92,PE,25,2021,Junio,Sem 25,OSR 0001-0001951  F.Emision(14/06/2021) & F.Venc.(24/06/2021),US$,
1588,_62V0N3XLR8404,20297939131,COMPLEJO AGROINDUSTRIAL BETA S.A.,OSR,OSR 0001-0001952,14/06/2021 00:00,24/06/2021 00:00,24/06/2021 00:00,7,25,MATERIALES DE EMBALAJES GRANADA,02,E,0,1915.81,490.73,PE,25,2021,Junio,Sem 25,OSR 0001-0001952  F.Emision(14/06/2021) & F.Venc.(24/06/2021),US$,
1589,_62V0N5BL98404,20297939131,COMPLEJO AGROINDUSTRIAL BETA S.A.,OSR,OSR 0001-0001953,14/06/2021 00:00,24/06/2021 00:00,24/06/2021 00:00,7,25,SERV. ETIQUETADO DE PLU,02,E,0,219.37,56.19,PE,25,2021,Junio,Sem 25,OSR 0001-0001953  F.Emision(14/06/2021) & F.Venc.(24/06/2021),US$,
1590,_62V0N6MC98404,20297939131,COMPLEJO AGROINDUSTRIAL BETA S.A.,OSR,OSR 0001-0001954,14/06/2021 00:00,24/06/2021 00:00,24/06/2021 00:00,7,25,SERV. ETIQUETADO DE PLU,02,E,0,108.34,27.75,PE,25,2021,Junio,Sem 25,OSR 0001-0001954  F.Emision(14/06/2021) & F.Venc.(24/06/2021),US$,
1591,_62V0NBGG88404,20104420282,AGROINDUSTRIAS AIB S.A,OSR,OSR 0001-0001955,11/06/2021 00:00,18/06/2021 00:00,18/06/2021 00:00,1,24,"ETIQ AUTOA POLIP 2.4"" X 4"" PUNTA BOLEADA",02,E,1,677.31,174.07,PE,24,2021,Junio,Sem 24,OSR 0001-0001955  F.Emision(11/06/2021) & F.Venc.(18/06/2021),US$,
1592,_62V0ND2O48404,20104420282,AGROINDUSTRIAS AIB S.A,OSR,OSR 0001-0001956,11/06/2021 00:00,18/06/2021 00:00,18/06/2021 00:00,1,24,SERVICIO DE PRODUCCIÓN POR ENCARGO,02,E,1,20933.85,5380.07,PE,24,2021,Junio,Sem 24,OSR 0001-0001956  F.Emision(11/06/2021) & F.Venc.(18/06/2021),US$,
1593,_62V0NGA0H8404,20104420282,AGROINDUSTRIAS AIB S.A,OSR,OSR 0001-0001957,11/06/2021 00:00,18/06/2021 00:00,18/06/2021 00:00,1,24,SERVICIO DE PRODUCCIÓN POR ENCARGO,02,E,1,9.26,2.38,PE,24,2021,Junio,Sem 24,OSR 0001-0001957  F.Emision(11/06/2021) & F.Venc.(18/06/2021),US$,
1594,_62S0LOW9T8404,20297939131,COMPLEJO AGROINDUSTRIAL BETA S.A.,OSR,OSR 0001-0001908,11/06/2021 00:00,21/06/2021 00:00,21/06/2021 00:00,4,25,MATERIALES DE EMBALAJES GRANADA,02,E,0,454.31,116.76,PE,25,2021,Junio,Sem 25,OSR 0001-0001908  F.Emision(11/06/2021) & F.Venc.(21/06/2021),US$,
1595,_62S0LRYHG8404,20297939131,COMPLEJO AGROINDUSTRIAL BETA S.A.,OSR,OSR 0001-0001909,11/06/2021 00:00,21/06/2021 00:00,21/06/2021 00:00,4,25,SERVICIO PROCESO POR ENCARGO,02,E,0,2839.54,729.77,PE,25,2021,Junio,Sem 25,OSR 0001-0001909  F.Emision(11/06/2021) & F.Venc.(21/06/2021),US$,
1937,_62C0JYCOC8404,20513979321,JR NETWORKING SAC,OSR,OSR 0001-0001539,1/06/2021 00:00,1/07/2021 00:00,1/07/2021 00:00,7,26,SERVIDOR CLOUD DE ACUERDO A REQUERIMIENTOS ERP,02,E,0,1264.44,330.4,PE,26,2021,Julio,Sem 26,OSR 0001-0001539  F.Emision(01/06/2021) & F.Venc.(01/07/2021),US$,
2014,_62K0VQSMC8404,10167433346,MEOÑO SUYON JOSE NELSON,OSR,OSR 0001-0001733,27/05/2021 00:00,26/06/2021 00:00,26/06/2021 00:00,2,26,TRANSPORTE PALTA HASS,01,N,0,236,61.43,PE,26,2021,Junio,Sem 26,OSR 0001-0001733  F.Emision(27/05/2021) & F.Venc.(26/06/2021),S/,
2015,_62K0VTB8S8404,10167433346,MEOÑO SUYON JOSE NELSON,OSR,OSR 0001-0001734,27/05/2021 00:00,26/06/2021 00:00,26/06/2021 00:00,2,26,TRANSPORTE JABAS VACIAS,01,N,0,295,76.78,PE,26,2021,Junio,Sem 26,OSR 0001-0001734  F.Emision(27/05/2021) & F.Venc.(26/06/2021),S/,
2024,_62K0VXYAX8404,10167433346,MEOÑO SUYON JOSE NELSON,OSR,OSR 0001-0001735,4/06/2021 00:00,4/07/2021 00:00,4/07/2021 00:00,3,27,TRANSPORTE JABAS VACIAS,01,N,0,165.2,42.85,PE,27,2021,Julio,Sem 27,OSR 0001-0001735  F.Emision(04/06/2021) & F.Venc.(04/07/2021),S/,
2112,_62Y0Z34KT8404,10167433346,MEOÑO SUYON JOSE NELSON,OSR,OSR 0001-0002008,8/06/2021 00:00,8/07/2021 00:00,8/07/2021 00:00,7,27,TRANSPORTE JABAS VACIAS,01,N,0,495.6,126.69,PE,27,2021,Julio,Sem 27,OSR 0001-0002008  F.Emision(08/06/2021) & F.Venc.(08/07/2021),S/,
2113,_62Y0Z8X4P8404,10167433346,MEOÑO SUYON JOSE NELSON,OSR,OSR 0001-0002009,8/06/2021 00:00,8/07/2021 00:00,8/07/2021 00:00,7,27,TRANSPORTE LIMON TAHITI,01,N,0,590,150.82,PE,27,2021,Julio,Sem 27,OSR 0001-0002009  F.Emision(08/06/2021) & F.Venc.(08/07/2021),S/,
2180,_62Y0ZAK5J8404,10167433346,MEOÑO SUYON JOSE NELSON,OSR,OSR 0001-0002010,11/06/2021 00:00,11/07/2021 00:00,11/07/2021 00:00,3,28,TRANSPORTE LIMON TAHITI,01,N,0,2950,758.16,PE,28,2021,Julio,Sem 28,OSR 0001-0002010  F.Emision(11/06/2021) & F.Venc.(11/07/2021),S/,
2181,_62Y0ZFFS68404,10167433346,MEOÑO SUYON JOSE NELSON,OSR,OSR 0001-0002011,11/06/2021 00:00,11/07/2021 00:00,11/07/2021 00:00,3,28,TRANSPORTE JABAS VACIAS,01,N,0,590,151.63,PE,28,2021,Julio,Sem 28,OSR 0001-0002011  F.Emision(11/06/2021) & F.Venc.(11/07/2021),S/,
2182,_62Y0ZI8MF8404,10167433346,MEOÑO SUYON JOSE NELSON,OSR,OSR 0001-0002012,12/06/2021 00:00,12/07/2021 00:00,12/07/2021 00:00,4,28,TRANSPORTE JABAS VACIAS,01,N,0,165.2,42.32,PE,28,2021,Julio,Sem 28,OSR 0001-0002012  F.Emision(12/06/2021) & F.Venc.(12/07/2021),S/,
559,_61C0L88TX8404,20504004415,GANDULES INC SAC,OSR,OSR 0001-0000846,22/04/2021 00:00,29/04/2021 00:00,29/04/2021 00:00,7,17,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,15009.62,4051.18,AP,17,2021,Abril,Sem 17,OSR 0001-0000846  F.Emision(22/04/2021) & F.Venc.(29/04/2021),US$,
560,_61C0LAK628404,20504004415,GANDULES INC SAC,OSR,OSR 0001-0000847,22/04/2021 00:00,29/04/2021 00:00,29/04/2021 00:00,7,17,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,14327.61,3867.1,AP,17,2021,Abril,Sem 17,OSR 0001-0000847  F.Emision(22/04/2021) & F.Venc.(29/04/2021),US$,
561,_61C0LCHW98404,20504004415,GANDULES INC SAC,OSR,OSR 0001-0000848,22/04/2021 00:00,29/04/2021 00:00,29/04/2021 00:00,7,17,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,15009.62,4051.18,AP,17,2021,Abril,Sem 17,OSR 0001-0000848  F.Emision(22/04/2021) & F.Venc.(29/04/2021),US$,
580,_60X0JQKYB623,20512225986,AGQ PERU S.A.C.,OSR,OSR 0001-0000600,12/04/2021 09:12,27/04/2021 09:12,27/04/2021 09:12,5,17,MRL PARA CAMPAÑA LIMÓN / MANDARINA- 2021,02,E,0,4169.41,1150.5,AP,17,2021,Abril,Sem 17,OSR 0001-0000600  F.Emision(12/04/2021) & F.Venc.(27/04/2021 9:12:32),US$,
602,_61511P5Z88404,20504004415,GANDULES INC SAC,OSR,OSR 0001-0000718,17/04/2021 00:00,24/04/2021 00:00,24/04/2021 00:00,2,17,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,14450.4,3977.54,AP,17,2021,Abril,Sem 17,OSR 0001-0000718  F.Emision(17/04/2021) & F.Venc.(24/04/2021),US$,
603,_61511SDXZ8404,20504004415,GANDULES INC SAC,OSR,OSR 0001-0000719,17/04/2021 00:00,24/04/2021 00:00,24/04/2021 00:00,2,17,SERVICIO DE PRODUCCION POR ENCARGO,02,E,0,14918.55,4106.4,AP,17,2021,Abril,Sem 17,OSR 0001-0000719  F.Emision(17/04/2021) & F.Venc.(24/04/2021),US$,
